id,Cat1,Cat2,Cat3
14464210,Spiritueux,Scotch et whisky,Scotch single malt
14562514,Vin,Vin rouge,
14267603,Vin,Vin rouge,
13808851,Vin,Vin blanc,
11154646,Champagne et mousseux,Champagne,
12465366,Vin,Vin rouge,
144600,Spiritueux,Vodka,Vodka
10695897,Vin de dessert,Sauternes,
14562522,Vin,Vin rouge,
14267611,Vin,Vin blanc,
14071002,Vin,Vin rouge,
10368221,Vin,Vin rouge,
12989661,Vin,Vin rouge,
13579488,Champagne et mousseux,Vin mousseux,
14562531,Vin,Vin rouge,
14103781,Vin,Vin blanc,
11187430,Vin,Vin rouge,
13579509,Vin,Vin blanc,
14071029,Vin,Vin rouge,
898296,Vin,Vin rouge,
537852,Apéritif,Boisson aromatisée,
13565,Porto et vin fortifié,Xérès et Montilla-Moriles,
865535,Vin,Vin rouge,
14103810,Vin,Vin rouge,
11154700,Champagne et mousseux,Champagne,
14071053,Vin,Vin rouge,
14398734,Cooler et cocktail prémixé,Cocktail et cooler au vin,Cooler au vin
12825878,Champagne et mousseux,Vin mousseux,
14464279,Spiritueux,Scotch et whisky,Scotch single malt
12662044,Vin,Vin rouge,
14103836,Vin,Vin blanc,
11154718,Vin,Vin blanc,
13874461,Spiritueux,Téquila,
13088030,Vin,Vin rouge,
13415715,Spiritueux,Scotch et whisky,Scotch single malt
14103844,Vin,Vin rouge,
12825894,Vin,Vin rouge,
11154726,Vin,Vin rouge,
14103852,Vin,Vin rouge,
13415731,Spiritueux,Scotch et whisky,Scotch single malt
14529845,Vin,Vin rouge,
14103861,Vin,Vin rouge,
898361,Vin,Vin blanc,
14431549,Vin,Vin rouge,
12825923,Vin,Vin rouge,
14103879,Vin,Vin rouge,
11187528,Vin,Vin rouge,
14071117,Vin,Vin blanc,
10859855,Vin,Vin rouge,
10696021,Vin,Vin rouge,
13415766,Spiritueux,Scotch et whisky,
14071125,Vin,Vin blanc,
603480,Porto et vin fortifié,Porto,LBV
865626,Vin,Vin blanc,
14071133,Vin,Vin rouge,
13940069,Vin,Vin blanc,
14497126,Apéritif,Vin apéritif,
13415782,Spiritueux,Scotch et whisky,
14071150,Vin,Vin rouge,
12825966,Champagne et mousseux,Champagne rosé,
14038384,Vin,Vin rouge,
11777392,Vin,Vin blanc,
14169456,Vin,Vin rouge,
10204533,Vin,Vin rouge,
11416950,Vin,Vin blanc,
12334454,Vin,Vin rouge,
12957053,Spiritueux,Rhum,Rhum ambré
11056510,Spiritueux,Téquila,Téquila dorée
11154822,Vin,Vin rouge,
11711879,Vin,Vin rouge,
12629391,Vin,Vin rouge,
14431637,Vin,Vin blanc,
734632,Porto et vin fortifié,Porto,Tawny (colheita)
11318698,Vin,Vin rouge,
13284778,Vin,Vin rouge,
14529968,Vin,Vin blanc,
11449786,Vin,Vin blanc,
12858813,Vin de dessert,Sauternes,
13809087,Vin,Vin blanc,
11056579,Vin,Vin rouge,
13678021,Vin,Vin rosé,
13317576,Vin,Vin rouge,
701896,Vin,Vin blanc,
14529992,Vin,Vin rouge,
11154890,Vin,Vin rouge,
12989899,Vin,Vin rouge,
13481421,Vin,Vin rouge,
12793298,Vin,Vin rouge,
14431709,Bière,Bière blonde,Bière ale
11154911,Vin,Vin blanc,
701920,Vin,Vin rouge,
13284831,Vin,Vin blanc,
10270178,Vin,Vin rouge,
12760550,Vin,Vin rouge,
11613671,Vin,Vin rouge,
13678056,Vin,Vin rosé,
13448681,Vin,Vin rouge,
734699,Champagne et mousseux,Champagne,
13710829,Vin,Vin blanc,
112110,Spiritueux,Scotch et whisky,Whisky canadien
12039666,Spiritueux,Cognac et brandy,Cognac X.O.
14530037,Vin,Vin rouge,
13448699,Vin,Vin rosé,
14169595,Vin,Vin rouge,
13710845,Vin,Vin blanc,
12039682,Spiritueux,Gin,Dry gin
12236301,Vin,Vin rouge,
10237458,Vin,Vin rouge,
14530070,Vin,Vin rouge,
14038552,Vin,Vin blanc,
13612575,Cidre,Cidre fort,
14628384,Vin,Vin rouge,
472613,Vin,Vin rouge,
12564006,Vin,Vin rosé,
11318823,Vin,Vin rouge,
14628392,Vin,Vin rouge,
13448744,Vin,Vin blanc,
13612583,Vin,Vin blanc,
11154988,Vin,Vin rouge,
13612591,Cidre,Cidre mousseux,
13678128,Vin,Vin blanc,
10860080,Vin de dessert,Sauternes,
13186609,Vin,Vin rouge,
13088312,Vin,Vin rouge,
11023929,Vin de dessert,,
12858936,Spiritueux,Vodka,Vodka
13710909,Vin,Vin rouge,
11580995,Vin,Vin rouge,
13416005,Spiritueux,Scotch et whisky,Whiskey américain
13678152,Vin,Vin blanc,
11581007,Vin,Vin rouge,
12826192,Champagne et mousseux,Vin mousseux,
14038608,Vin,Vin blanc,
14497361,Vin,Vin rouge,
14169683,Vin,Vin rouge,
13743701,Spiritueux,Gin,Dry gin
13416021,Spiritueux,Scotch et whisky,Scotch single malt
13940309,Vin,Vin blanc,
14038616,Vin,Vin rouge,
11155032,Vin,Vin blanc,
14333535,Vin,Vin rouge,
14628448,Vin,Vin rouge,
14005857,Vin,Vin rouge,
12858979,Spiritueux,Rhum,Rhum agricole
13940325,Vin,Vin blanc,
11220586,Porto et vin fortifié,Porto,Vintage
13350510,Vin,Vin rouge,
14268016,Vin,Vin rouge,
13448816,Vin,Vin rouge,
11220594,Porto et vin fortifié,Porto,Vintage
14628472,Vin,Vin rouge,
13186684,Spiritueux,Scotch et whisky,Whisky
13907584,Vin,Vin rouge,
734848,Porto et vin fortifié,,
13416064,Spiritueux,Scotch et whisky,Scotch blended
12990081,Vin,Vin rouge,
13350528,Vin,Vin rouge,
11581058,Vin,Vin rouge,
12564111,Vin,Vin rosé,
13350544,Vin,Vin blanc,
14038675,Vin,Vin rouge,
12662423,Spiritueux,Scotch et whisky,Whisky
13350552,Vin,Vin rouge,
12629666,Vin,Vin rouge,
14530213,Vin,Vin blanc,
13186730,Spiritueux,Scotch et whisky,
14202543,Champagne et mousseux,Champagne,
13612719,Vin,Vin rosé,
14005937,Vin,Vin blanc,
12793520,Vin,Vin blanc,
12990128,Vin,Vin rouge,
13547187,Vin,Vin rouge,
14530230,Vin,Vin blanc,
14202551,Bière,Bière blanche,Bière ale
14104249,Champagne et mousseux,Champagne,
13481659,Vin,Vin blanc,
12007103,Vin,Vin rouge,
13416128,Spiritueux,Scotch et whisky,Scotch single malt
13842119,Champagne et mousseux,Champagne rosé,
898767,Vin,Vin blanc,
14530256,Vin,Vin blanc,
13809360,Vin,Vin rouge,
13416144,Spiritueux,Scotch et whisky,Scotch single malt
14104273,Apéritif,Apéritif à base de vin,
11876059,Spiritueux,Liqueur et Crème,Liqueur
866012,Vin,Vin rouge,
13907681,Spiritueux,Scotch et whisky,Whiskey américain
10270434,Vin,Vin blanc,
11155171,Vin,Vin rouge,
14530281,Vin,Vin blanc,
13842160,Spiritueux,Liqueur et Crème,Boisson aux fruits
13940464,Vin,Vin rouge,
12990195,Vin,Vin rouge,
14431987,Vin,Vin rouge,
13907701,Vin,Vin rouge,
14137075,Champagne et mousseux,Champagne,
13481721,Spiritueux,Eau-de-vie,Grappa
13612794,Apéritif,Boisson aromatisée,
14530301,Vin,Vin blanc,
12957441,Vin,Vin rouge,
13678339,Vin,Vin rouge,
13350659,Vin,Vin blanc,
14169860,Vin,Vin rouge,
308999,Vin,Vin rouge,
13809415,Vin,Vin rouge,
14432007,Vin,Vin rouge,
13874954,Vin,Vin blanc,
10270477,Vin,Vin rouge,
14432015,Vin,Vin rouge,
13907728,Vin,Vin rouge,
145169,Champagne et mousseux,Champagne,
13678355,Vin,Vin rouge,
12203796,Vin,Vin rouge,
13809431,Vin,Vin rouge,
14432031,Vin,Vin blanc,
13809440,Vin,Vin rouge,
12990241,Vin,Vin rouge,
12531491,Vin,Vin rouge,
12334884,Vin,Vin rouge,
13678371,Vin,Vin rouge,
13448998,Vin,Vin blanc,
14235433,Spiritueux,Vodka,Vodka
14038827,Vin,Vin rouge,
13350704,Vin,Vin blanc,
13907761,Vin,Vin rouge,
14235441,Spiritueux,Scotch et whisky,Scotch single malt
13317939,Vin,Vin rouge,
10860346,Vin,Vin rouge,
440123,Vin,Vin rouge,
13809466,Vin,Vin rouge,
13449026,Champagne et mousseux,Champagne,
12990275,Vin,Vin blanc,
14235468,Spiritueux,Scotch et whisky,Scotch single malt
12466001,Vin,Vin rouge,
13842258,Vin,Vin blanc,
13678419,Vin,Vin rouge,
14235476,Spiritueux,Scotch et whisky,Scotch blended malt
13940561,Vin,Vin blanc,
13350747,Vin,Vin blanc,
12564321,Cidre,Cidre de glace,
12924770,Vin,Vin rosé,
13350755,Vin,Vin blanc,
735076,Hydromel,Hydromel,
14235492,Spiritueux,Scotch et whisky,Whiskey américain
14432103,Vin,Vin blanc,
14006121,Vin,Vin blanc,
46953,Vin,Vin rouge,
13940587,Vin,Vin rouge,
12302188,Spiritueux,Eau-de-vie,Eau-de-vie de raisin
735084,Cidre,Cidre léger,
11155307,Vin,Vin rouge,
14235505,Spiritueux,Scotch et whisky,Whiskey américain
13547380,Vin,Vin blanc,
12334964,Vin,Vin rouge,
13711223,Vin,Vin blanc,
14432120,Vin,Vin blanc,
10663801,Vin,Vin blanc,
13842303,Vin,Vin rouge,
11089792,Vin,Vin blanc,
13285252,Vin,Vin rouge,
14399366,Vin,Vin rouge,
13547398,Vin,Vin rouge,
13547401,Champagne et mousseux,Vin mousseux,
866186,Vin,Vin rouge,
14399374,Vin,Vin rouge,
12990355,Vin,Vin rouge,
13416339,Spiritueux,Scotch et whisky,Scotch single malt
12990363,Vin,Vin rouge,
11745180,Vin,Vin rouge,
13547419,Vin,Vin rouge,
14399391,Vin,Vin rouge,
13612962,Vin,Vin rouge,
13547427,Saké,Saké Junmai,
13711274,Vin,Vin rosé,
11220906,Porto et vin fortifié,Porto,Vintage
13547435,Saké,Saké Junmai-ginjo,
13711282,Vin,Vin blanc,
14399411,Vin,Vin rouge,
14497716,Vin,Vin rosé,
964536,Vin,Vin rouge,
14399420,Vin,Vin rouge,
13416380,Spiritueux,Scotch et whisky,Scotch single malt
12662722,Vin,Vin rouge,
13023172,Vin,Vin rouge,
11089864,Vin,Vin blanc,
276436,Vin,Vin blanc,
12138453,Vin de dessert,,
11548637,Vin,Vin rouge,
14399454,Vin,Vin rouge,
14497759,Vin,Vin rouge,
12335078,Vin,Vin rouge,
11089899,Vin,Vin rouge,
11745260,Vin,Vin rouge,
13678574,Bière,Bière jaune,Bière spontanée
10205173,Vin,Vin rouge,
13481974,Vin,Vin rouge,
14039029,Vin,Vin rouge,
13711354,Vin,Vin blanc,
13678591,Bière,Bière rouge,Bière spontanée
13318149,Vin,Vin blanc,
14006278,Vin,Vin blanc,
13481991,Spiritueux,Cognac et brandy,Cognac V.S.
13711371,Vin,Vin blanc,
14366732,Vin,Vin blanc,
13219853,Spiritueux,Gin,Dry gin
14432269,Vin,Vin rouge,
13678620,Bière,Bière jaune,Bière ale
10369055,Spiritueux,Rhum,Rhum ambré
866335,Vin,Vin rouge,
14006307,Vin,Vin blanc,
14432293,Vin,Vin rouge,
473132,Vin,Vin rouge,
14432306,Vin,Vin blanc,
14366775,Vin,Vin rosé,
14301242,Vin,Vin blanc,
13416507,Spiritueux,Scotch et whisky,Scotch single malt
12957766,Vin,Vin rouge,
14497863,Vin,Vin blanc,
14432331,Champagne et mousseux,Vin mousseux,
13514836,Vin,Vin rosé,
13514844,Vin,Vin blanc,
14432349,Vin,Vin rouge,
14006366,Vin,Vin blanc,
866400,Vin,Vin rouge,
12204131,Cidre,Cidre liquoreux,
11745382,Vin,Vin rouge,
12662888,Vin,Vin rouge,
13678697,Spiritueux,Gin,Dry gin
14497898,Vin,Vin blanc,
14301293,Vin,Vin rouge,
13416558,Spiritueux,Scotch et whisky,Scotch blended
14235759,Vin,Vin blanc,
14006382,Vin,Vin blanc,
243824,Spiritueux,Scotch et whisky,Scotch single malt
637058,Spiritueux,Gin,Dry gin
13711493,Vin,Vin blanc,
13809802,Vin,Vin rouge,
12990611,Vin,Vin rouge,
13711514,Vin,Vin blanc,
13416603,Spiritueux,Scotch et whisky,Scotch blended
866467,Vin,Vin rouge,
13318309,Vin,Vin blanc,
14301357,Vin,Vin rouge,
12957871,Vin,Vin rouge,
14563509,Vin,Vin rouge,
14301373,Vin,Vin blanc,
14563525,Vin,Vin blanc,
14629061,Vin,Vin rouge,
13318341,Vin,Vin blanc,
14235847,Vin,Vin blanc,
12466377,Vin,Vin rouge,
12040392,Champagne et mousseux,Vin mousseux rosé,
14629070,Vin,Vin rouge,
276691,Vin,Vin blanc,
571604,Porto et vin fortifié,Porto,Porto blanc
14530774,Vin,Vin rouge,
11155673,Vin,Vin blanc,
12400861,Vin,Vin blanc,
13875421,Vin,Vin blanc,
13416671,Spiritueux,Scotch et whisky,Scotch single malt
14629088,Vin,Vin rouge,
211169,Vin,Vin rouge,
14301411,Vin,Vin blanc,
11516133,Vin,Vin rouge,
14235880,Vin,Vin rouge,
211177,Vin,Vin rouge,
12663021,Vin,Vin rouge,
13940974,Vin,Vin rouge,
13056249,Vin,Vin rouge,
14235898,Vin,Vin rouge,
12663039,Vin,Vin blanc,
14039301,Vin,Vin blanc,
14629125,Vin,Vin rouge,
14432517,Vin,Vin blanc,
12794119,Spiritueux,Cognac et brandy,Cognac V.S.
145680,Spiritueux,Cognac et brandy,Brandy
13187345,Vin,Vin blanc,
14367006,Saké,Saké Junmai,
14235935,Vin,Vin rouge,
13220133,Vin,Vin blanc,
14563621,Vin,Vin rouge,
11974951,Vin,Vin blanc,
14235943,Vin,Vin rouge,
14432550,Vin,Vin blanc,
13220141,Vin,Vin rouge,
12958005,Vin,Vin rouge,
14367031,Vin,Vin rouge,
14432568,Spiritueux,Scotch et whisky,Scotch single malt
13941053,Vin,Vin rouge,
12958013,Vin,Vin blanc,
12794178,Vin,Vin blanc,
14563656,Vin,Vin rouge,
14367049,Spiritueux,Scotch et whisky,Scotch single malt
11974986,Vin,Vin rouge,
11155788,Vin,Vin blanc,
12859728,Vin,Vin rouge,
10860881,Vin,Vin rouge,
11057491,Vin de dessert,,
112979,Vin,Vin blanc,
14563672,Vin,Vin rouge,
13416793,Vin,Vin rouge,
13220184,Vin,Vin rouge,
12663135,Vin,Vin rouge,
13941088,Vin,Vin blanc,
13678945,Spiritueux,Téquila,
14072161,Vin,Vin rouge,
14039395,Vin,Vin rouge,
10860901,Vin,Vin rouge,
14432613,Vin,Vin blanc,
11680101,Apéritif,Boisson aromatisée,
13056370,Champagne et mousseux,Vin mousseux,
14563701,Vin,Vin rouge,
14432630,Spiritueux,Scotch et whisky,Scotch blended malt
866681,Vin,Vin blanc,
11909498,Vin,Vin blanc,
14006649,Vin,Vin blanc,
11155833,Vin,Vin blanc,
13416831,Vin,Vin rouge,
10860928,Vin,Vin blanc,
539007,Porto et vin fortifié,Xérès et Montilla-Moriles,Fino
14432648,Bière,Bière rouge,Bière spontanée
13384074,Vin,Vin blanc,
13941133,Vin,Vin rouge,
12663186,Vin,Vin rouge,
14432664,Bière,Bière rousse,Bière spontanée
14367129,Vin,Vin rouge,
12663194,Vin,Vin rouge,
14432672,Vin,Vin rouge,
14236065,Vin,Vin blanc,
11155876,Vin,Vin rouge,
12663207,Vin,Vin blanc,
12859816,Vin,Vin rouge,
13416873,Vin,Vin rouge,
14530985,Champagne et mousseux,Champagne,
12335529,Vin,Vin blanc,
14072232,Vin,Vin blanc,
14236081,Vin,Vin blanc,
12335537,Vin,Vin rouge,
14039475,Vin,Vin blanc,
14465466,Champagne et mousseux,Vin mousseux rosé,
14432710,Vin,Vin rosé,
12794311,Spiritueux,Cognac et brandy,Brandy de pomme
11450824,Bière,Bière blonde,Bière lager
12761544,Cidre,Cidre mousseux,
13285834,Vin,Vin rouge,
13744586,Vin,Vin rouge,
14203335,Bière,Bière blanche,Bière ale
13941192,Vin,Vin blanc,
12401101,Spiritueux,Scotch et whisky,Scotch single malt
14236111,Vin,Vin rouge,
14072267,Vin,Vin rouge,
11450832,Bière,Bière blanche,Bière ale
13875666,Vin,Vin blanc,
14432728,Spiritueux,Scotch et whisky,Scotch single malt
12433882,Apéritif,Apéritif à base de vin,
13875674,Vin,Vin blanc,
14399964,Vin,Vin rouge,
14236129,Vin,Vin rouge,
13482467,Spiritueux,Scotch et whisky,Scotch single malt
14465511,Vin,Vin blanc,
14236137,Vin,Vin rouge,
11450859,Bière,Bière brune,Bière ale
13285869,Vin,Vin rouge,
14236145,Champagne et mousseux,Vin mousseux,
14367217,Bière,Bière dorée,Bière spontanée
14072312,Vin,Vin rouge,
14170625,Vin,Vin rouge,
14465538,Vin,Vin rouge,
14400005,Vin,Vin blanc,
12663303,Vin,Vin rouge,
13679112,Spiritueux,Téquila,
12237321,Vin,Vin rouge,
12728841,Vin,Vin rouge,
14006796,Vin,Vin rouge,
14367250,Bière,Bière rouge,Bière spontanée
14039571,Vin,Vin blanc,
14072339,Vin,Vin rouge,
11450904,Bière,Bière blonde,Bière lager
12761624,Spiritueux,Cognac et brandy,Cognac V.S.
14006809,Vin,Vin blanc,
12401178,Vin,Vin rouge,
14039580,Vin,Vin rouge,
13908510,Champagne et mousseux,Vin mousseux,
14400030,Vin,Vin rouge,
13875746,Vin,Vin blanc,
12237347,Vin,Vin rouge,
13351459,Vin,Vin rouge,
13875754,Vin,Vin blanc,
14367276,Bière,Bière brune,Bière ale
13908528,Porto et vin fortifié,Rivesaltes,
14400048,Vin,Vin rouge,
12237363,Vin,Vin rouge,
14072371,Vin,Vin rouge,
10893877,Vin,Vin rouge,
12761659,Cidre,Cidre mousseux,
14465600,Vin,Vin rouge,
14236225,Spiritueux,Gin,Dry gin
14203458,Saké,Saké Junmai,
14400064,Vin,Vin rouge,
13810248,Vin,Vin rouge,
11614796,Article non alcoolisé,Sac et emballage,
13843023,Vin,Vin rouge,
14072401,Vin,Vin rouge,
11745876,Cidre,Cidre fort,
10893914,Vin,Vin rouge,
14465626,Vin,Vin blanc,
14432859,Spiritueux,Scotch et whisky,Scotch single malt
12991067,Vin,Vin rouge,
13253218,Vin,Vin rosé,
14006884,Vin,Vin rouge,
14400101,Vin,Vin rouge,
11745892,Cidre,Cidre mousseux,
14498410,Vin,Vin rouge,
13417067,Vin,Vin rouge,
11385452,Vin,Vin rouge,
11975276,Spiritueux,Liqueur et Crème,Liqueur
12991091,Vin,Vin rouge,
13056628,Vin,Vin rouge,
12728947,Vin,Vin rouge,
14432883,Spiritueux,Scotch et whisky,Scotch single malt
13810299,Vin,Vin rouge,
13417083,Vin,Vin rouge,
14367356,Vin,Vin rouge,
13908608,Vin,Vin rouge,
14400128,Vin,Vin rouge,
12991104,Vin,Vin rouge,
14465669,Champagne et mousseux,Vin mousseux rosé,
14432904,Spiritueux,Scotch et whisky,Scotch single malt
12958347,Vin,Vin rouge,
11156107,Vin,Vin rouge,
11451026,Bière,Bière brune,Bière ale
13908632,Vin,Vin rouge,
14400152,Vin,Vin blanc,
13384349,Champagne et mousseux,Vin mousseux,
13449886,Vin,Vin rouge,
14564000,Vin,Vin rouge,
13023906,Vin,Vin blanc,
11549349,Champagne et mousseux,Vin mousseux,
13253285,Vin,Vin rouge,
13384357,Spiritueux,Scotch et whisky,Scotch blended
11909800,Vin,Vin blanc,
13253293,Vin,Vin rouge,
13384365,Spiritueux,Gin,Dry gin
12237486,Vin,Vin rouge,
14367410,Vin,Vin rouge,
14564018,Vin,Vin rouge,
12565172,Vin,Vin blanc,
14039731,Vin,Vin blanc,
11254452,Vin,Vin rouge,
14531259,Vin,Vin rouge,
11614913,Article non alcoolisé,Sac et emballage,
14465731,Champagne et mousseux,Vin mousseux,
13351619,Spiritueux,Téquila,
12761798,Vin,Vin rouge,
11614921,Article non alcoolisé,Sac et emballage,
14367436,Vin,Vin rouge,
12565201,Cidre,Cidre mousseux,
14564051,Vin,Vin rouge,
13515476,Vin,Vin rouge,
14432980,Vin,Vin rosé,
14400216,Vin,Vin rouge,
12565210,Vin,Vin blanc,
12237531,Vin,Vin rouge,
13286108,Vin,Vin rouge,
13679331,Vin,Vin blanc,
735977,Vin,Vin rouge,
14465773,Vin,Vin blanc,
13908721,Vin,Vin rouge,
10959602,Vin,Vin rouge,
14400241,Spiritueux,Liqueur et Crème,
12466932,Vin,Vin rouge,
13843189,Vin,Vin rouge,
12696316,Apéritif,Vin apéritif,
13286141,Vin,Vin rouge,
14170879,Vin,Vin blanc,
13908747,Vin,Vin rouge,
11975436,Vin,Vin rouge,
13679374,Spiritueux,Gin,Dry gin
11615001,Article non alcoolisé,Sac et emballage,
12761886,Vin,Vin blanc,
12335908,Vin,Vin rouge,
13843242,Vin,Vin blanc,
13679403,Vin,Vin rouge,
12008237,Vin,Vin rouge,
14007086,Vin,Vin blanc,
13843251,Vin,Vin blanc,
12204852,Cidre,,
14465845,Champagne et mousseux,Vin mousseux rosé,
14564149,Vin,Vin rouge,
12008245,Vin,Vin rouge,
13581115,Vin,Vin rouge,
14564157,Vin,Vin rouge,
13908801,Vin,Vin rouge,
14400321,Vin,Vin blanc,
13286212,Champagne et mousseux,Champagne,
12401477,Spiritueux,Scotch et whisky,Scotch single malt
14564165,Champagne et mousseux,Champagne,
13744965,Vin,Vin blanc,
11156297,Vin,Vin rouge,
11615051,Article non alcoolisé,Sac et emballage,
11254604,Vin,Vin rouge,
13286221,Champagne et mousseux,Champagne,
13843277,Spiritueux,Rhum,Rhum ambré
12761931,Vin,Vin rouge,
12467020,Vin,Vin rouge,
11909965,Spiritueux,Scotch et whisky,Scotch single malt
13581140,Vin,Vin rouge,
12794709,Champagne et mousseux,Champagne rosé,
14662486,Vin,Vin rouge,
13843285,Spiritueux,Rhum,Rhum doré
14433114,Spiritueux,Gin,Dry gin
14039900,Champagne et mousseux,Champagne,
13843293,Spiritueux,Rhum,Rhum ambré
11156318,Spiritueux,Scotch et whisky,Scotch single malt
14072671,Vin,Vin rouge,
13744990,Vin,Vin rouge,
14564190,Vin,Vin blanc,
10959717,Vin,Vin rouge,
14203749,Vin,Vin blanc,
13286247,Champagne et mousseux,Champagne,
14596968,Vin,Vin rouge,
13843306,Spiritueux,Rhum,Rhum ambré
14400363,Vin,Vin rouge,
12204908,Cidre,Cidre de glace,
10959725,Vin,Vin rouge,
13908843,Vin,Vin rouge,
11615086,Article non alcoolisé,Sac et emballage,
11156334,Vin,Vin rouge,
11910000,Spiritueux,Scotch et whisky,Scotch single malt
13843314,Spiritueux,Rhum,Rhum ambré
13220723,Vin,Vin rouge,
12204916,Apéritif,,
14465909,Saké,Saké Junmai,
14302069,Bière,Bière blonde,Bière ale
13581174,Vin,Vin blanc,
13876087,Vin,Vin rouge,
14072697,Vin,Vin rouge,
13843322,Spiritueux,Rhum,Rhum ambré
12204924,Apéritif,,
14302077,Vin,Vin blanc,
12270462,Vin,Vin rouge,
12237697,Vin,Vin rouge,
13843331,Spiritueux,Scotch et whisky,Whisky de grain
11615107,Article non alcoolisé,Sac et emballage,
14465925,Saké,Saké Fuutsu-shu,
14039942,Champagne et mousseux,Champagne,
211847,Champagne et mousseux,Vin mousseux,
13089673,Vin,Vin rouge,
14465933,Vin,Vin blanc,
13908878,Vin,Vin rouge,
11156369,Vin de dessert,Vin de glace,
11254680,Vin,Vin blanc,
572313,Bière,Bière blonde,Bière lager
13876124,Vin,Vin rouge,
14564253,Vin,Vin blanc,
13908894,Vin,Vin rouge,
13056927,Vin,Vin rouge,
12204959,Vin de dessert,Vin de glace,
14400419,Vin,Vin rouge,
13745061,Vin,Vin blanc,
13548454,Vin,Vin rouge,
13843365,Spiritueux,Scotch et whisky,Whiskey américain
14334888,Vin,Vin rouge,
13876141,Vin,Vin rouge,
13679534,Spiritueux,Scotch et whisky,Scotch single malt
13319088,Vin,Vin blanc,
14039985,Champagne et mousseux,Champagne,
11811765,Vin,Vin rouge,
13581238,Vin,Vin blanc,
12073910,Vin,Vin rouge,
14039993,Vin,Vin rouge,
13581246,Vin,Vin rouge,
12467134,Spiritueux,Cognac et brandy,Brandy
12336062,Champagne et mousseux,Champagne rosé,
13908931,Vin,Vin rouge,
637892,Vin,Vin rouge,
13581254,Spiritueux,Gin,Dry gin
13745095,Vin,Vin blanc,
13908940,Spiritueux,Scotch et whisky,Scotch single malt
13581262,Vin,Vin blanc,
14433237,Vin,Vin blanc,
14564309,Cooler et cocktail prémixé,Cooler à base de spiritueux,
13581271,Vin,Vin blanc,
12270551,Spiritueux,Liqueur et Crème,Liqueur
12336089,Vin,Vin rouge,
11353047,Vin,Vin rouge,
13450203,Vin,Vin blanc,
13745116,Vin,Vin blanc,
14203870,Vin,Vin rouge,
13908958,Vin,Vin rouge,
12073952,Vin,Vin rouge,
14564325,Cooler et cocktail prémixé,Cooler à base de spiritueux,
12467177,Spiritueux,Cognac et brandy,Brandy
13745132,Vin,Vin blanc,
14564333,Cooler et cocktail prémixé,Cooler à base de spiritueux,
11025393,Vin,Vin rouge,
12270577,Spiritueux,Téquila,Téquila dorée
13581297,Vin,Vin rouge,
13745141,Vin,Vin blanc,
12467193,Spiritueux,Téquila,
13057022,Vin,Vin rouge,
13909002,Spiritueux,Scotch et whisky,Scotch single malt
13581326,Vin,Vin rouge,
13745167,Vin,Vin blanc,
13581334,Vin,Vin rouge,
14400540,Champagne et mousseux,Champagne,
13581342,Vin,Vin blanc,
13745183,Vin,Vin rouge,
965665,Vin,Vin blanc,
14400558,Champagne et mousseux,Champagne,
11910190,Vin,Vin rouge,
13581369,Vin,Vin rouge,
11811909,Spiritueux,Eau-de-vie,Grappa
14400591,Vin,Vin blanc,
11156561,Saké,Saké Junmai-daiginjo,
11156570,Saké,Saké Junmai-ginjo,
14400603,Vin,Vin blanc,
13810782,Vin,Vin blanc,
13646943,Vin,Vin rouge,
11484258,Vin,Vin rouge,
14400611,Spiritueux,Cognac et brandy,Cognac V.S.O.P.
13581414,Vin,Vin rouge,
605287,Vin,Vin rouge,
14400620,Champagne et mousseux,Vin mousseux,
11156596,Saké,Saké Daiginjo,
12860534,Vin,Vin rouge,
14400638,Vin,Vin rouge,
14105727,Vin,Vin rouge,
12434560,Spiritueux,Rhum,Rhum blanc
13384832,Vin,Vin rosé,
10894474,Vin,Vin rouge,
13909133,Spiritueux,Scotch et whisky,Scotch single malt
14433421,Vin,Vin blanc,
11156625,Vin,Vin rouge,
13188241,Spiritueux,Rhum,Rhum ambré
13581457,Vin,Vin rouge,
11386009,Vin de dessert,,
14171290,Vin,Vin blanc,
13581465,Vin,Vin rouge,
12958881,Vin de dessert,Sauternes,
10796196,Spiritueux,Cognac et brandy,Cognac V.S.O.P.
11156650,Spiritueux,Rhum,Rhum ambré
572586,Champagne et mousseux,Champagne,
13450414,Vin,Vin rouge,
13647022,Vin,Vin blanc,
13909168,Vin,Vin blanc,
13089981,Vin,Vin rouge,
965822,Vin,Vin rouge,
13745343,Vin,Vin rouge,
13319361,Champagne et mousseux,Champagne,
13286597,Vin,Vin rouge,
13745351,Vin,Vin rouge,
